date_recorded,County,county_fips,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,median_square_feet,average_listing_price,total_listing_count
3/1/2022,sampson,37163,204900,31,63,20,4,4,1817,221459,119
3/1/2022,yancey,37199,550000,45,103,32,0,4,1765,1220469,94
3/1/2022,dare,37055,699250,164,48,192,8,32,2271,960406,494
3/1/2022,brunswick,37019,429468,369,47,576,84,68,1912,623704,1604
3/1/2022,caldwell,37027,284900,54,30,64,4,16,1906,356987,115
3/1/2022,henderson,37089,536950,134,45,160,4,32,2120,920526,347
2/1/2022,chatham,37037,794700,69,82,68,8,4,3282,818594,152
2/1/2022,robeson,37155,202500,60,56,60,0,16,1901,208221,162
2/1/2022,rockingham,37157,199900,79,59,72,4,24,1580,295535,238
2/1/2022,hertford,37091,151350,23,116,12,0,0,1903,177525,36
2/1/2022,guilford,37081,301494,281,47,556,28,68,1601,413530,1345
2/1/2022,lee,37105,309950,46,39,88,8,8,2024,378233,233
2/1/2022,macon,37113,695000,131,99,72,0,12,1693,1075915,249
2/1/2022,jones,37103,229900,7,102,0,0,0,1875,462139,11
2/1/2022,stanly,37167,332500,63,49,68,4,24,1762,393314,142
2/1/2022,swain,37173,512000,30,116,8,0,4,2375,922152,54
2/1/2022,haywood,37087,410000,102,86,64,0,28,1890,590430,228
2/1/2022,montgomery,37123,153500,9,50,8,0,0,1577,192004,19
2/1/2022,rutherford,37161,314250,99,52,80,0,24,1710,423790,211
2/1/2022,gates,37073,153750,11,31,8,0,0,1301,176179,24
2/1/2022,richmond,37153,162400,48,48,32,0,12,1581,222500,99
2/1/2022,avery,37011,420000,22,186,12,0,0,2042,656881,44
2/1/2022,pamlico,37137,447000,26,87,12,0,0,1988,451562,48
2/1/2022,carteret,37031,474950,162,78,168,4,32,1800,605566,537
2/1/2022,hyde,37095,575000,19,105,4,0,0,1356,574762,27
2/1/2022,alexander,37003,269500,18,43,16,0,4,2003,324723,49
2/1/2022,nash,37127,287950,76,57,100,8,8,2026,311352,227
2/1/2022,perquimans,37143,369000,33,54,12,0,0,2257,488735,53
2/1/2022,columbus,37047,234000,39,53,28,0,4,1941,284883,90
2/1/2022,sampson,37163,237000,40,45,24,4,4,1909,221656,121
2/1/2022,brunswick,37019,414302,386,69,436,80,44,1948,594818,1580
2/1/2022,randolph,37151,224500,65,47,92,4,20,1435,304041,242
2/1/2022,caswell,37033,212500,8,69,4,0,4,1619,286335,23
2/1/2022,watauga,37189,622000,133,78,92,0,16,2064,982438,268
2/1/2022,greene,37079,129950,14,64,4,0,4,1566,209242,37
2/1/2022,chowan,37041,349000,42,103,16,0,4,2067,369039,70
2/1/2022,davidson,37057,289940,112,45,156,36,28,2975,352770,445
2/1/2022,bertie,37015,129900,21,96,4,0,0,1736,176748,39
2/1/2022,henderson,37089,511295,139,100,120,8,24,1948,894358,343
2/1/2022,stokes,37169,344900,21,43,16,0,0,888,388622,64
2/1/2022,cabarrus,37025,320000,126,31,200,8,40,1712,390569,282
2/1/2022,pender,37141,436950,69,56,104,8,16,2327,563048,346
2/1/2022,forsyth,37067,307500,230,37,432,20,48,2080,380247,1039
2/1/2022,wilson,37195,189900,38,35,72,4,12,1679,233481,143
2/1/2022,martin,37117,177500,21,70,16,0,4,1899,174816,40
2/1/2022,ashe,37009,412450,38,113,28,0,4,1712,580484,84
2/1/2022,tyrrell,37177,419000,7,144,0,0,0,1100,299863,13
2/1/2022,caldwell,37027,279450,50,48,68,0,20,2194,426268,95
2/1/2022,burke,37023,288250,46,63,36,0,12,1848,403594,104
2/1/2022,northampton,37131,107450,8,45,12,0,0,1164,150147,18
2/1/2022,hoke,37093,278674,51,49,92,12,4,2150,325526,278
2/1/2022,alleghany,37005,449450,41,109,16,0,4,2166,519450,65
2/1/2022,duplin,37061,249450,24,60,28,0,0,2100,316986,88
2/1/2022,person,37145,230000,15,28,20,0,4,1876,381343,44
2/1/2022,durham,37063,432500,201,52,240,16,60,1644,574165,398
2/1/2022,cherokee,37039,372000,127,70,80,8,28,1944,469036,344
2/1/2022,camden,37029,389900,56,48,16,0,0,2041,384315,77
2/1/2022,catawba,37035,319450,115,33,160,8,32,1863,445584,274
2/1/2022,new hanover,37129,459950,234,43,452,36,44,1935,736752,1026
2/1/2022,mitchell,37121,350000,32,85,8,0,12,1650,548860,61
2/1/2022,edgecombe,37065,177500,57,65,36,16,12,1497,177988,158
2/1/2022,gaston,37071,290000,157,35,228,28,44,1645,359233,381
2/1/2022,franklin,37069,380838,45,18,72,4,8,1962,450689,112
2/1/2022,iredell,37097,453469,173,67,172,20,48,2368,646027,354
2/1/2022,buncombe,37021,618458,287,86,228,16,72,1974,1074214,757
2/1/2022,orange,37135,537500,51,40,80,4,4,2196,730704,122
2/1/2022,cumberland,37051,212000,264,36,532,28,44,1778,265653,1281
2/1/2022,union,37179,484150,155,27,200,56,32,2452,720299,326
2/1/2022,dare,37055,639450,168,56,156,4,24,2110,928993,486
2/1/2022,anson,37007,170250,16,95,4,0,4,1557,250628,32
2/1/2022,transylvania,37175,749500,71,96,44,0,12,2249,1175184,130
2/1/2022,currituck,37053,522469,104,64,92,0,20,2480,984111,273
2/1/2022,pasquotank,37139,282500,88,38,68,0,8,1994,281455,186
2/1/2022,vance,37181,244000,28,24,36,0,4,1363,301176,54
2/1/2022,davie,37059,247450,52,57,40,0,4,1466,366680,128
2/1/2022,warren,37185,165000,11,44,4,0,4,1986,508877,16
2/1/2022,yancey,37199,590000,54,89,16,0,4,1783,1202009,98
2/1/2022,lenoir,37107,184500,36,57,28,0,4,1800,220885,91
2/1/2022,washington,37187,212450,17,92,8,0,4,2278,263233,23
2/1/2022,surry,37171,234900,51,40,48,0,16,2883,320541,122
2/1/2022,bladen,37017,209950,21,82,8,0,4,1700,599816,41
2/1/2022,beaufort,37013,274450,54,75,48,0,12,1830,326228,136
2/1/2022,rowan,37159,282450,95,36,136,12,40,1690,361775,265
2/1/2022,jackson,37099,679900,168,117,76,4,16,1916,1337148,311
2/1/2022,lincoln,37109,420000,93,37,100,40,20,2222,508025,260
2/1/2022,wilkes,37193,269900,54,81,56,0,8,2531,445557,123
2/1/2022,scotland,37165,172400,25,63,16,0,4,2100,248762,88
2/1/2022,onslow,37133,283500,237,48,516,16,48,1730,417145,1397
2/1/2022,harnett,37085,304750,111,46,172,32,20,2073,354601,470
2/1/2022,granville,37077,322500,20,48,28,0,4,2012,432872,43
2/1/2022,cleveland,37045,243750,78,54,64,4,28,1713,391530,178
2/1/2022,wake,37183,468485,477,18,1000,52,72,2216,663714,1323
2/1/2022,madison,37115,623925,30,107,12,0,4,2144,728051,70
2/1/2022,wayne,37191,249450,93,24,164,4,16,1921,254584,300
2/1/2022,clay,37043,449775,63,98,40,0,16,2427,529041,126
2/1/2022,craven,37049,303000,122,58,188,32,20,1917,397144,571
2/1/2022,pitt,37147,265000,78,51,160,12,12,1921,314635,463
2/1/2022,mcdowell,37111,367400,45,115,24,0,8,1647,452849,101
2/1/2022,moore,37125,429000,111,50,152,16,28,2333,651157,528
2/1/2022,mecklenburg,37119,429040,655,27,1068,80,124,1914,635780,1646
2/1/2022,halifax,37083,209500,56,81,32,0,12,1917,358105,137
2/1/2022,graham,37075,411950,15,97,0,0,0,1680,436245,40
2/1/2022,polk,37149,714000,50,96,24,0,8,2619,960192,88
2/1/2022,yadkin,37197,300000,15,57,12,0,0,1596,370773,43
2/1/2022,johnston,37101,368450,140,30,216,32,20,1971,400087,477
2/1/2022,alamance,37001,317508,147,35,244,24,24,1965,381230,440
1/1/2022,currituck,37053,518937,138,75,60,0,12,2540,948117,298
1/1/2022,halifax,37083,249900,56,74,36,0,8,1840,424466,141
1/1/2022,clay,37043,425000,74,114,8,0,16,2145,534831,130
1/1/2022,chatham,37037,756950,76,79,52,8,8,3273,808434,161
1/1/2022,randolph,37151,229900,75,62,100,0,12,1858,322304,267
1/1/2022,catawba,37035,299900,126,42,112,0,36,1870,445623,277
1/1/2022,alexander,37003,299900,23,63,16,0,4,2204,373440,41
1/1/2022,macon,37113,750000,138,84,52,0,24,2085,1121167,245
1/1/2022,pender,37141,462216,89,70,72,16,8,2355,552905,348
1/1/2022,robeson,37155,195000,58,62,44,0,8,1926,222467,167
1/1/2022,jones,37103,239900,6,99,4,0,0,2550,529050,14
1/1/2022,haywood,37087,425000,130,76,60,0,28,1912,569878,265
1/1/2022,gaston,37071,290000,195,37,224,40,40,1687,353661,414
1/1/2022,warren,37185,299500,10,60,8,0,0,2500,622717,23
1/1/2022,beaufort,37013,269000,63,74,36,0,8,1858,334660,129
1/1/2022,columbus,37047,218000,46,87,12,0,8,1722,256225,87
1/1/2022,richmond,37153,160000,50,53,36,0,12,1440,259194,95
1/1/2022,johnston,37101,364900,220,43,176,48,40,2044,387463,522
1/1/2022,chowan,37041,374900,45,103,8,0,4,2155,381547,68
1/1/2022,burke,37023,284900,54,66,36,0,16,1732,394532,116
1/1/2022,greene,37079,196490,22,36,8,0,0,1566,194190,35
1/1/2022,jackson,37099,645000,176,112,48,4,12,1750,1246044,308
1/1/2022,vance,37181,229000,33,32,16,0,8,1396,302697,52
1/1/2022,surry,37171,234000,53,55,44,0,12,2107,316110,130
1/1/2022,tyrrell,37177,419000,6,151,0,0,0,1120,373960,12
1/1/2022,polk,37149,699000,56,119,24,0,4,2492,944790,89
1/1/2022,wilson,37195,204900,52,51,44,0,24,1771,253492,153
1/1/2022,ashe,37009,399900,52,97,8,0,4,1638,563789,98
1/1/2022,cherokee,37039,314900,138,79,84,4,24,1600,445990,340
1/1/2022,montgomery,37123,152000,9,78,4,0,0,1650,218063,16
1/1/2022,caswell,37033,225000,12,46,8,0,0,2105,330485,31
1/1/2022,alamance,37001,325000,199,45,180,32,16,1918,378836,448
1/1/2022,bertie,37015,135000,25,72,8,0,0,1822,196578,34
1/1/2022,carteret,37031,470000,171,77,132,4,32,1788,607075,522
1/1/2022,franklin,37069,368000,67,23,80,8,20,2030,420482,119
1/1/2022,hyde,37095,575000,19,148,4,0,0,1540,606543,27
1/1/2022,martin,37117,119900,21,70,8,0,4,1580,160632,39
1/1/2022,henderson,37089,475000,164,105,92,8,28,1864,837176,377
1/1/2022,watauga,37189,595000,135,84,80,4,16,2086,936437,292
1/1/2022,moore,37125,399000,151,55,136,12,20,2363,599489,545
1/1/2022,union,37179,474900,168,35,232,48,36,2423,642993,342
1/1/2022,lenoir,37107,189000,38,54,36,0,0,2033,229421,88
1/1/2022,graham,37075,495000,18,133,8,0,0,1680,537645,47
1/1/2022,new hanover,37129,495000,256,60,332,40,56,1995,733727,965
1/1/2022,onslow,37133,286900,285,55,372,32,44,1763,431233,1367
1/1/2022,lincoln,37109,426711,102,56,84,8,8,2138,488045,253
1/1/2022,cabarrus,37025,318000,141,36,152,4,36,1720,395155,312
1/1/2022,rowan,37159,279900,114,46,100,0,48,1867,373291,293
1/1/2022,harnett,37085,309900,148,51,164,8,24,2156,341371,519
1/1/2022,dare,37055,699000,195,64,132,8,20,2432,1074043,490
1/1/2022,washington,37187,185750,15,81,4,0,4,1848,216822,23
1/1/2022,nash,37127,299000,101,52,52,8,12,2167,342061,245
1/1/2022,durham,37063,425000,257,53,180,20,44,1680,554663,408
1/1/2022,pitt,37147,259900,97,57,136,12,20,1926,310757,501
1/1/2022,anson,37007,175000,19,82,8,0,0,1487,240954,35
1/1/2022,gates,37073,160000,10,84,4,0,0,1509,152100,12
1/1/2022,orange,37135,525000,75,44,76,0,12,2332,715629,135
1/1/2022,sampson,37163,253240,58,39,24,0,4,1950,230481,121
1/1/2022,caldwell,37027,299900,51,51,32,0,8,2144,481365,97
1/1/2022,alleghany,37005,425000,48,93,16,0,8,2089,490729,67
1/1/2022,wake,37183,459900,608,36,780,96,116,2185,643841,1403
1/1/2022,davidson,37057,282990,155,47,136,40,24,1813,336947,471
1/1/2022,cumberland,37051,210000,294,51,392,16,52,1750,264373,1264
1/1/2022,forsyth,37067,329778,245,52,380,56,44,2064,412286,1013
1/1/2022,wilkes,37193,269900,62,73,24,0,12,2226,416921,122
1/1/2022,craven,37049,302900,150,66,184,24,36,1962,388324,546
1/1/2022,bladen,37017,219900,24,87,8,0,4,1668,562960,50
1/1/2022,edgecombe,37065,182490,77,35,28,4,8,1570,174974,169
1/1/2022,northampton,37131,129500,8,24,4,0,0,1653,272793,22
1/1/2022,davie,37059,245000,43,83,32,0,8,2270,372732,126
1/1/2022,camden,37029,389900,61,32,28,0,0,1805,376119,79
1/1/2022,mitchell,37121,350000,42,68,12,0,12,1816,556122,69
1/1/2022,cleveland,37045,234900,100,63,56,0,32,1789,402841,208
1/1/2022,rockingham,37157,199900,109,65,56,4,16,1872,292471,254
1/1/2022,swain,37173,549999,37,113,8,0,4,2512,869850,62
1/1/2022,wayne,37191,249000,110,27,124,8,24,1975,255905,292
1/1/2022,buncombe,37021,560000,347,84,196,20,88,1995,957551,786
1/1/2022,pamlico,37137,442000,29,98,8,0,4,2150,459631,48
1/1/2022,transylvania,37175,800000,81,83,24,0,16,2400,1170989,138
1/1/2022,guilford,37081,296990,319,54,572,16,44,1548,404752,1319
1/1/2022,hoke,37093,282348,67,43,88,4,8,2100,315168,279
1/1/2022,madison,37115,565000,40,85,8,4,4,2144,725375,80
1/1/2022,brunswick,37019,394971,483,73,284,104,76,1913,526260,1620
1/1/2022,mcdowell,37111,400000,58,99,16,0,12,1711,458141,109
1/1/2022,perquimans,37143,311000,30,73,12,0,0,2294,445397,45
1/1/2022,granville,37077,330000,23,42,20,0,0,1905,436988,45
1/1/2022,stanly,37167,348090,81,42,56,0,16,1776,374280,151
1/1/2022,scotland,37165,229000,31,50,32,0,4,2100,259525,87
1/1/2022,yancey,37199,585000,68,74,16,0,0,1860,1216529,109
1/1/2022,yadkin,37197,220000,17,74,16,0,8,1534,369731,47
1/1/2022,hertford,37091,168000,20,100,8,0,0,1930,209590,32
1/1/2022,avery,37011,369900,27,148,4,0,4,1871,599685,54
1/1/2022,person,37145,269900,21,52,16,0,4,1967,395560,45
1/1/2022,duplin,37061,220000,21,49,20,0,4,2016,264166,88
1/1/2022,lee,37105,315000,54,64,60,4,4,2300,398442,239
1/1/2022,mecklenburg,37119,448000,765,45,932,100,132,1910,635606,1707
1/1/2022,rutherford,37161,299000,114,56,76,0,20,1508,431261,221
1/1/2022,iredell,37097,457800,200,69,136,36,40,2470,617090,390
1/1/2022,pasquotank,37139,289900,91,64,60,0,12,2041,277640,156
12/1/2021,avery,37011,399699,48,131,4,0,8,2146,835399,74
12/1/2021,macon,37113,737000,156,67,52,0,20,2155,1081580,286
12/1/2021,bladen,37017,214450,31,71,12,0,4,1721,518035,50
12/1/2021,cumberland,37051,204900,341,45,436,24,80,1750,255965,1418
12/1/2021,orange,37135,517450,84,40,60,4,8,2286,708072,161
12/1/2021,graham,37075,462000,25,105,4,0,0,1680,530313,54
12/1/2021,burke,37023,253550,64,51,36,0,8,1645,376194,129
12/1/2021,surry,37171,212000,68,45,48,0,24,3540,314829,169
12/1/2021,brunswick,37019,388295,603,61,344,76,88,1907,518473,1801
12/1/2021,caldwell,37027,272450,57,46,44,4,12,2012,490706,116
12/1/2021,caswell,37033,225000,17,37,8,0,0,1803,362408,33
12/1/2021,camden,37029,392450,47,112,8,0,8,2041,390816,64
12/1/2021,currituck,37053,525760,153,78,72,0,4,2594,968198,349
12/1/2021,warren,37185,170000,13,43,4,0,0,1612,469336,23
12/1/2021,transylvania,37175,762000,97,68,20,0,12,2297,1026863,173
12/1/2021,greene,37079,196490,18,19,16,0,0,1539,192546,27
12/1/2021,cleveland,37045,239000,126,54,80,4,24,1767,379415,231
12/1/2021,pitt,37147,259245,142,56,148,4,24,1940,301020,555
12/1/2021,martin,37117,115000,24,59,12,0,4,1472,156083,46
12/1/2021,alexander,37003,274450,26,57,12,0,4,2050,379023,45
12/1/2021,randolph,37151,227450,101,50,72,4,32,2393,351507,380
12/1/2021,gates,37073,160000,10,80,0,0,0,1509,147691,14
12/1/2021,jones,37103,239200,8,89,0,0,0,1925,481573,15
12/1/2021,rowan,37159,269950,118,44,88,0,52,1826,341082,316
12/1/2021,durham,37063,430500,292,40,244,8,68,1748,548739,513
12/1/2021,stanly,37167,249450,109,40,76,0,16,1605,323527,188
12/1/2021,jackson,37099,649000,214,90,44,0,16,1851,1169101,380
12/1/2021,pasquotank,37139,270000,85,73,48,4,12,2081,278066,161
12/1/2021,sampson,37163,251320,55,65,24,0,0,1950,233082,114
12/1/2021,anson,37007,154950,29,65,8,0,0,1510,217873,48
12/1/2021,montgomery,37123,229000,14,48,0,0,4,2413,278478,23
12/1/2021,person,37145,272450,34,54,24,0,4,1951,432200,68
12/1/2021,scotland,37165,229500,29,49,20,0,0,1865,236593,81
12/1/2021,perquimans,37143,330450,28,68,8,0,4,2251,439011,47
12/1/2021,wayne,37191,208950,118,31,152,8,16,1807,232390,307
12/1/2021,washington,37187,185750,16,53,0,0,0,2174,202524,22
12/1/2021,granville,37077,282499,25,26,36,0,4,1780,382474,50
12/1/2021,rutherford,37161,317500,139,61,96,4,24,1761,438749,280
12/1/2021,chatham,37037,660298,98,53,40,0,12,3065,761463,186
12/1/2021,chowan,37041,364000,55,84,0,0,4,2186,386667,76
12/1/2021,iredell,37097,439875,250,55,144,20,48,2450,581111,478
12/1/2021,tyrrell,37177,425900,7,127,0,0,0,1234,367768,16
12/1/2021,northampton,37131,66950,9,38,12,0,0,1274,155950,24
12/1/2021,yadkin,37197,226250,20,66,8,0,0,2588,382219,56
12/1/2021,cabarrus,37025,317500,178,37,196,4,56,1771,401879,367
12/1/2021,rockingham,37157,194200,131,52,80,4,20,2058,276861,313
12/1/2021,union,37179,435583,227,41,164,24,68,2436,630601,444
12/1/2021,moore,37125,391450,170,34,132,16,28,2300,575223,610
12/1/2021,johnston,37101,364900,299,33,256,48,44,2156,372778,627
12/1/2021,carteret,37031,454450,214,67,124,4,36,1787,616877,584
12/1/2021,yancey,37199,550000,74,60,16,0,4,2028,1067034,138
12/1/2021,pender,37141,456108,101,65,84,4,20,2421,528348,373
12/1/2021,new hanover,37129,464200,335,54,308,28,56,1979,704272,1084
12/1/2021,lee,37105,347360,79,39,64,4,16,2300,443977,284
12/1/2021,mecklenburg,37119,439350,1017,40,968,116,240,1925,605238,2138
12/1/2021,guilford,37081,294200,423,50,480,20,92,2297,381165,1549
12/1/2021,davidson,37057,260000,180,39,160,28,40,1860,306020,532
12/1/2021,onslow,37133,274925,367,45,432,36,48,1769,403399,1495
12/1/2021,haywood,37087,394000,159,63,72,4,60,1888,572687,326
12/1/2021,alamance,37001,295448,275,35,260,8,48,1923,357666,596
12/1/2021,mcdowell,37111,397000,72,70,20,0,8,1849,3324595,130
12/1/2021,henderson,37089,470120,219,94,108,0,44,1864,754836,470
12/1/2021,dare,37055,657500,230,59,100,8,24,2110,961546,528
12/1/2021,franklin,37069,386783,73,32,64,0,16,2150,442116,142
12/1/2021,beaufort,37013,289900,63,65,32,0,8,2082,344131,125
12/1/2021,catawba,37035,290000,157,40,120,0,32,1826,436200,322
12/1/2021,buncombe,37021,521500,446,72,192,24,112,1977,867450,963
12/1/2021,craven,37049,303455,172,65,164,8,36,1945,372026,571
12/1/2021,duplin,37061,219815,32,58,28,0,0,2067,284816,88
12/1/2021,hertford,37091,165250,20,70,0,0,0,1893,207827,31
12/1/2021,ashe,37009,438950,65,92,16,0,8,1831,590205,133
12/1/2021,bertie,37015,135000,27,60,0,0,4,1822,209707,38
12/1/2021,cherokee,37039,313400,143,70,64,4,28,1652,401560,364
12/1/2021,wilson,37195,227450,72,50,56,4,12,1682,261093,199
12/1/2021,clay,37043,425000,99,102,24,4,28,2110,507714,161
12/1/2021,polk,37149,550000,63,101,8,0,12,2183,759766,108
12/1/2021,edgecombe,37065,187740,88,41,68,0,32,1577,173823,167
12/1/2021,swain,37173,575000,40,113,8,0,4,2536,892015,73
12/1/2021,robeson,37155,177450,70,61,36,0,12,1850,225448,187
12/1/2021,gaston,37071,296000,230,35,216,44,68,1782,355865,472
12/1/2021,richmond,37153,166950,50,34,28,0,8,1517,306187,105
12/1/2021,wilkes,37193,254999,85,63,32,0,4,2149,406738,170
12/1/2021,hoke,37093,274285,69,44,104,4,0,2100,315917,279
12/1/2021,wake,37183,453701,744,33,876,72,156,2215,627541,1733
12/1/2021,nash,37127,299900,125,56,76,16,16,2128,337512,333
12/1/2021,forsyth,37067,292500,318,50,344,20,76,2324,370233,1255
12/1/2021,halifax,37083,241400,58,45,24,0,4,1906,436355,147
12/1/2021,harnett,37085,299450,199,46,160,12,44,2100,316797,581
12/1/2021,pamlico,37137,442000,34,80,8,0,0,2175,514967,61
12/1/2021,hyde,37095,445000,19,135,0,0,0,1580,566570,28
12/1/2021,lenoir,37107,191450,42,58,20,0,8,2064,231321,98
12/1/2021,watauga,37189,567500,170,74,60,0,20,2007,801013,351
12/1/2021,columbus,37047,213500,50,82,16,0,8,1614,248742,88
12/1/2021,davie,37059,242250,56,81,48,0,4,1635,362844,150
12/1/2021,alleghany,37005,399900,52,78,4,0,4,1999,469482,81
12/1/2021,madison,37115,470000,49,71,16,0,4,2098,671243,99
12/1/2021,vance,37181,177450,33,92,28,0,4,1569,267072,60
12/1/2021,lincoln,37109,409369,110,52,88,20,12,2065,492409,269
12/1/2021,mitchell,37121,299000,49,102,12,0,4,1580,475817,80
11/1/2021,wake,37183,454279,971,22,1328,84,268,2249,620685,2193
11/1/2021,franklin,37069,392942,97,28,80,4,24,2273,431488,177
11/1/2021,alamance,37001,283750,307,23,440,44,72,1855,340956,645
11/1/2021,perquimans,37143,356950,35,74,12,0,4,2351,463977,56
11/1/2021,watauga,37189,539000,213,61,108,0,44,1950,782804,419
11/1/2021,lee,37105,332450,102,34,156,0,20,2326,404837,330
11/1/2021,nash,37127,287350,144,47,96,8,40,2117,318739,357
11/1/2021,haywood,37087,394950,173,53,84,4,72,1839,583549,365
11/1/2021,halifax,37083,231950,65,43,44,0,8,1905,404150,166
11/1/2021,henderson,37089,453880,256,86,136,4,48,1872,710391,576
11/1/2021,northampton,37131,129450,10,60,8,0,0,1800,189947,24
11/1/2021,mitchell,37121,320000,46,85,16,0,4,1534,521358,90
11/1/2021,lenoir,37107,197000,41,39,36,0,8,2018,241729,109
11/1/2021,washington,37187,182450,13,65,4,0,4,2353,233261,24
11/1/2021,new hanover,37129,499000,385,54,400,60,84,2007,727474,1264
11/1/2021,duplin,37061,249450,33,66,24,0,4,2145,309091,99
11/1/2021,richmond,37153,167400,65,9,192,0,4,1531,256242,157
11/1/2021,davidson,37057,263195,198,39,204,4,64,1680,332190,539
11/1/2021,burke,37023,264700,68,41,40,0,36,1694,360343,162
11/1/2021,macon,37113,695000,174,62,76,4,24,2048,1020753,337
11/1/2021,cherokee,37039,327450,178,62,88,0,40,1564,392758,425
11/1/2021,iredell,37097,442375,304,46,240,12,96,2468,610885,556
11/1/2021,pender,37141,461100,111,53,96,0,20,2468,555211,395
11/1/2021,surry,37171,226000,78,52,60,0,28,3530,329229,178
11/1/2021,sampson,37163,254095,55,45,16,0,8,1953,264200,119
11/1/2021,scotland,37165,234950,38,40,40,0,4,2027,229036,97
11/1/2021,durham,37063,422400,311,31,352,12,100,1764,527757,577
11/1/2021,polk,37149,608750,65,84,28,0,8,2397,812776,130
11/1/2021,swain,37173,674000,41,96,8,0,4,2208,909814,89
11/1/2021,hyde,37095,445000,18,122,8,0,0,1924,582505,31
11/1/2021,bertie,37015,141450,25,79,8,0,0,1822,236945,35
11/1/2021,tyrrell,37177,355000,11,95,0,0,0,1318,323816,18
11/1/2021,martin,37117,99500,26,62,12,0,4,1468,141167,50
